Date,COFORGE.NS,HCLTECH.NS,INFY.NS,LTIM.NS,MPHASIS.NS,PERSISTENT.NS,TCS.NS,TECHM.NS,WIPRO.NS
2022-09-29,3363.85009765625,923.0499877929688,1398.6500244140625,4440.25,2075.949951171875,1611.800048828125,2997.300048828125,1007.0999755859375,196.39999389648438
2022-09-30,3361.949951171875,932.3499755859375,1413.449951171875,4457.85009765625,2087.64990234375,1620.5999755859375,3004.550048828125,1008.5999755859375,197.125
2022-10-03,3328.85009765625,930.25,1393.75,4450.7001953125,2006.300048828125,1599.675048828125,2984.949951171875,1005.5,197.25
2022-10-04,3479.5,946.0,1429.4000244140625,4588.10009765625,2068.0,1649.449951171875,3091.14990234375,1028.300048828125,202.75
2022-10-06,3622.14990234375,964.5499877929688,1455.1500244140625,4666.2998046875,2122.050048828125,1776.375,3101.949951171875,1031.300048828125,205.0749969482422
2022-10-07,3602.5,957.7000122070312,1451.199951171875,4645.25,2118.449951171875,1744.625,3064.89990234375,1023.8499755859375,204.0500030517578
2022-10-10,3638.050048828125,963.25,1462.6500244140625,4697.5,2126.5,1781.5999755859375,3118.550048828125,1029.3499755859375,205.64999389648438
2022-10-11,3592.800048828125,938.5999755859375,1423.800048828125,4604.7001953125,2093.800048828125,1770.949951171875,3069.550048828125,1004.8499755859375,202.1999969482422
2022-10-12,3619.699951171875,952.0,1428.699951171875,4642.2998046875,2087.60009765625,1798.675048828125,3100.75,1015.9000244140625,203.97500610351562
2022-10-13,3633.89990234375,982.0999755859375,1419.9000244140625,4596.7998046875,2086.60009765625,1758.324951171875,3103.300048828125,1012.9500122070312,189.5500030517578
2022-10-14,3742.0,1002.5499877929688,1474.25,4668.5498046875,2105.699951171875,1823.699951171875,3099.14990234375,1019.8499755859375,188.64999389648438
2022-10-17,3763.10009765625,994.5999755859375,1489.949951171875,4641.85009765625,2100.949951171875,1814.324951171875,3111.75,1023.25,187.5500030517578
2022-10-18,3836.75,1009.2000122070312,1503.699951171875,4722.39990234375,2115.0,1844.949951171875,3144.699951171875,1019.4000244140625,189.64999389648438
2022-10-19,3812.35009765625,995.6500244140625,1485.449951171875,4694.60009765625,2109.449951171875,1831.2750244140625,3121.85009765625,1019.2000122070312,189.02499389648438
2022-10-20,3858.300048828125,1017.4000244140625,1500.9000244140625,4758.60009765625,2147.39990234375,1853.300048828125,3157.300048828125,1041.6500244140625,190.75
2022-10-21,3862.10009765625,1027.199951171875,1500.5,4765.25,2042.949951171875,1832.8499755859375,3137.39990234375,1041.1500244140625,191.27499389648438
2022-10-24,3877.300048828125,1031.5999755859375,1517.8499755859375,4738.2998046875,2038.0,1854.0,3161.699951171875,1048.1500244140625,192.35000610351562
2022-10-25,3895.300048828125,1026.5,1526.300048828125,4809.7001953125,2034.4000244140625,1914.6500244140625,3162.10009765625,1082.5,192.3249969482422
2022-10-27,3888.199951171875,1032.050048828125,1523.949951171875,4676.25,1969.949951171875,1884.4749755859375,3157.39990234375,1075.8499755859375,191.3249969482422
2022-10-28,3736.5,1030.0,1513.25,4584.14990234375,1947.8499755859375,1810.75,3163.25,1048.949951171875,191.625
2022-10-31,3809.60009765625,1041.1500244140625,1537.6500244140625,4739.85009765625,1978.5,1846.5250244140625,3193.14990234375,1063.4000244140625,193.27499389648438
2022-11-01,3844.75,1060.050048828125,1573.0,4845.64990234375,2011.300048828125,1882.2750244140625,3259.699951171875,1070.9000244140625,196.1999969482422
2022-11-02,3837.699951171875,1045.199951171875,1553.300048828125,4859.85009765625,2036.1500244140625,1875.875,3241.699951171875,1082.0,196.97500610351562
2022-11-03,3794.39990234375,1045.1500244140625,1530.75,4839.0,1989.699951171875,1877.675048828125,3206.75,1052.8499755859375,194.25
2022-11-04,3738.10009765625,1045.3499755859375,1514.0,4806.89990234375,1969.800048828125,1848.9749755859375,3217.39990234375,1053.6500244140625,195.27499389648438
2022-11-07,3713.64990234375,1047.1500244140625,1507.449951171875,4860.4501953125,1981.050048828125,1866.4749755859375,3233.699951171875,1053.5,195.75
2022-11-09,3680.800048828125,1053.449951171875,1511.199951171875,4837.0498046875,1949.6500244140625,1855.5,3216.050048828125,1028.699951171875,195.47500610351562
2022-11-10,3676.10009765625,1052.449951171875,1501.949951171875,4862.5,1928.1500244140625,1832.2750244140625,3205.64990234375,1021.0999755859375,194.4499969482422
2022-11-11,3897.64990234375,1090.6500244140625,1570.0999755859375,5058.0,2026.6500244140625,1873.949951171875,3315.949951171875,1058.699951171875,199.85000610351562
2022-11-14,4018.35009765625,1099.0,1585.300048828125,5155.7001953125,2035.4000244140625,1917.4000244140625,3335.5,1065.3499755859375,198.27499389648438
2022-11-15,3972.300048828125,1103.9000244140625,1594.0,5135.4501953125,2013.6500244140625,1909.425048828125,3332.60009765625,1066.949951171875,198.5749969482422
2022-11-16,3944.449951171875,1105.199951171875,1602.800048828125,5048.0498046875,2036.449951171875,1906.2249755859375,3355.35009765625,1066.8499755859375,199.125
2022-11-17,3865.800048828125,1092.550048828125,1587.4000244140625,4930.0,1972.550048828125,1888.050048828125,3349.0,1058.550048828125,198.375
2022-11-18,3808.75,1103.1500244140625,1593.4000244140625,4895.89990234375,1948.5999755859375,1867.2750244140625,3343.449951171875,1060.8499755859375,196.9250030517578
2022-11-21,3760.75,1095.5,1568.199951171875,4766.85009765625,1925.4000244140625,1829.699951171875,3283.5,1042.5999755859375,194.3249969482422
2022-11-22,3807.85009765625,1103.4000244140625,1585.050048828125,4756.14990234375,1923.949951171875,1856.050048828125,3314.949951171875,1050.6500244140625,194.39999389648438
2022-11-23,3874.35009765625,1103.4000244140625,1583.1500244140625,4742.0498046875,1899.6500244140625,1867.324951171875,3308.300048828125,1044.050048828125,194.375
2022-11-24,3947.89990234375,1129.5999755859375,1629.800048828125,4945.5498046875,1941.25,1944.1500244140625,3380.14990234375,1069.300048828125,199.125
2022-11-25,3944.800048828125,1128.199951171875,1635.6500244140625,4938.2998046875,1989.550048828125,1985.4000244140625,3389.64990234375,1080.1500244140625,201.39999389648438
2022-11-28,3979.39990234375,1118.800048828125,1623.4000244140625,4941.2998046875,2011.6500244140625,2013.9749755859375,3395.25,1077.199951171875,202.8249969482422
2022-11-29,3977.75,1128.949951171875,1629.050048828125,4912.14990234375,2003.6500244140625,2017.375,3397.35009765625,1074.550048828125,202.5749969482422
2022-11-30,4036.300048828125,1120.800048828125,1634.949951171875,4838.5498046875,2017.25,2077.35009765625,3390.800048828125,1077.0,203.4499969482422
2022-12-01,4116.85009765625,1136.4000244140625,1657.0999755859375,4838.5498046875,2135.199951171875,2161.949951171875,3475.64990234375,1101.5,206.85000610351562
2022-12-02,4237.5,1135.550048828125,1637.9000244140625,4838.5498046875,2157.35009765625,2172.625,3439.14990234375,1114.75,206.1999969482422
2022-12-05,4191.7998046875,1130.8499755859375,1639.75,4975.39990234375,2135.949951171875,2131.85009765625,3425.89990234375,1099.75,206.1750030517578
2022-12-06,4079.89990234375,1120.949951171875,1612.9000244140625,4815.5498046875,2095.60009765625,2067.574951171875,3385.35009765625,1088.800048828125,205.6750030517578
2022-12-07,4023.949951171875,1105.9000244140625,1605.5,4687.60009765625,2070.25,2029.2750244140625,3380.60009765625,1078.050048828125,203.14999389648438
2022-12-08,3985.800048828125,1101.3499755859375,1620.1500244140625,4558.7998046875,2080.449951171875,2051.074951171875,3350.550048828125,1074.1500244140625,201.85000610351562
2022-12-09,3877.199951171875,1027.5,1569.300048828125,4401.75,1997.300048828125,1977.800048828125,3292.75,1035.300048828125,197.02499389648438
2022-12-12,3906.25,1028.4000244140625,1547.199951171875,4330.9501953125,1998.9000244140625,2026.3499755859375,3286.449951171875,1032.0999755859375,198.1750030517578
2022-12-13,3918.60009765625,1044.699951171875,1572.1500244140625,4317.7998046875,1988.8499755859375,2039.800048828125,3332.10009765625,1045.75,198.875
2022-12-14,3985.300048828125,1056.199951171875,1579.4000244140625,4443.14990234375,2000.8499755859375,2098.60009765625,3365.35009765625,1065.0999755859375,200.02499389648438
2022-12-15,3875.25,1042.3499755859375,1540.5,4331.2998046875,1962.3499755859375,2051.75,3305.10009765625,1022.75,197.60000610351562
2022-12-16,3952.60009765625,1029.6500244140625,1522.199951171875,4336.35009765625,1913.1500244140625,1984.175048828125,3240.25,1020.7999877929688,194.875
2022-12-19,3895.64990234375,1033.25,1507.3499755859375,4372.60009765625,1923.050048828125,1980.675048828125,3202.050048828125,1026.699951171875,194.52499389648438
2022-12-20,3895.949951171875,1029.699951171875,1507.300048828125,4362.2001953125,1950.699951171875,1956.0999755859375,3243.949951171875,1017.9500122070312,194.47500610351562
2022-12-21,3920.39990234375,1040.3499755859375,1509.550048828125,4424.25,1959.3499755859375,1954.449951171875,3268.550048828125,1026.050048828125,194.75
2022-12-22,3885.60009765625,1039.0999755859375,1522.050048828125,4378.5,1989.1500244140625,1948.699951171875,3259.699951171875,1015.8499755859375,194.375
2022-12-23,3735.449951171875,1030.5999755859375,1497.0999755859375,4266.5498046875,1919.449951171875,1917.175048828125,3228.35009765625,995.75,188.8249969482422
2022-12-26,3770.64990234375,1031.699951171875,1502.4000244140625,4348.9501953125,1916.75,1905.3499755859375,3252.89990234375,1001.0,190.25
2022-12-27,3874.35009765625,1036.3499755859375,1514.8499755859375,4390.4501953125,1942.0,1957.9749755859375,3259.5,1009.5499877929688,193.3000030517578
2022-12-28,3914.5,1035.449951171875,1510.1500244140625,4332.0,1940.4000244140625,1930.050048828125,3257.10009765625,1016.25,193.89999389648438
2022-12-29,3915.35009765625,1044.449951171875,1517.550048828125,4420.2001953125,1931.5999755859375,1913.800048828125,3268.75,1013.2000122070312,195.375
2022-12-30,3884.10009765625,1039.300048828125,1508.199951171875,4365.39990234375,1972.800048828125,1935.449951171875,3256.699951171875,1016.4000244140625,196.375
2023-01-02,3951.199951171875,1039.449951171875,1524.0,4322.10009765625,1969.4000244140625,2013.9749755859375,3261.449951171875,1009.5,196.52499389648438
2023-01-03,4019.550048828125,1041.3499755859375,1522.550048828125,4349.14990234375,2004.300048828125,2024.449951171875,3311.35009765625,1023.7999877929688,198.52499389648438
2023-01-04,3949.25,1036.5999755859375,1494.800048828125,4277.9501953125,2006.3499755859375,1964.4749755859375,3314.64990234375,1020.2999877929688,194.85000610351562
2023-01-05,3929.449951171875,1044.0999755859375,1475.199951171875,4260.2001953125,2013.4000244140625,1964.7249755859375,3311.10009765625,1011.6500244140625,193.4499969482422
2023-01-06,3901.0,1032.800048828125,1448.5,4197.60009765625,1977.699951171875,1925.949951171875,3211.550048828125,986.1500244140625,191.0
2023-01-09,4017.35009765625,1067.449951171875,1484.449951171875,4295.25,1999.5,1997.425048828125,3319.949951171875,1015.25,195.89999389648438
2023-01-10,3974.39990234375,1063.8499755859375,1469.75,4231.60009765625,1988.75,1981.550048828125,3286.39990234375,1002.6500244140625,196.52499389648438
2023-01-11,3936.10009765625,1054.800048828125,1471.25,4225.5,2029.0,1963.2249755859375,3328.699951171875,1006.3499755859375,196.9250030517578
2023-01-12,3904.199951171875,1071.6500244140625,1480.5999755859375,4276.14990234375,2014.4000244140625,1989.0999755859375,3334.35009765625,1001.5499877929688,197.25
2023-01-13,3884.449951171875,1077.800048828125,1503.6500244140625,4287.4501953125,2035.25,2002.949951171875,3374.550048828125,1003.1500244140625,196.9499969482422
2023-01-16,3898.5,1093.699951171875,1525.5,4277.0,2039.9000244140625,1987.074951171875,3334.050048828125,1034.449951171875,199.3000030517578
2023-01-17,3918.0,1111.050048828125,1539.5,4274.25,2041.5,1988.3499755859375,3378.39990234375,1046.050048828125,198.1750030517578
2023-01-18,3925.800048828125,1115.1500244140625,1545.4000244140625,4273.75,2047.050048828125,1979.800048828125,3390.0,1048.3499755859375,201.60000610351562
2023-01-19,3966.550048828125,1111.4000244140625,1538.9000244140625,4238.75,2067.35009765625,2129.074951171875,3373.10009765625,1053.300048828125,201.6999969482422
2023-01-20,4102.0,1107.800048828125,1525.550048828125,4268.0498046875,2024.6500244140625,2161.75,3363.10009765625,1046.5,201.5749969482422
2023-01-23,4358.89990234375,1121.199951171875,1548.0,4368.85009765625,2058.800048828125,2296.574951171875,3414.89990234375,1065.300048828125,203.5
2023-01-24,4324.0,1137.8499755859375,1551.9000244140625,4509.4501953125,2117.199951171875,2294.14990234375,3436.300048828125,1070.5999755859375,203.3000030517578
2023-01-25,4272.7001953125,1122.75,1543.0,4430.64990234375,2070.0,2297.0,3429.75,1051.1500244140625,200.77499389648438
2023-01-27,4294.10009765625,1115.5999755859375,1519.1500244140625,4399.0498046875,2072.39990234375,2288.47509765625,3411.050048828125,1030.0999755859375,199.02499389648438
2023-01-30,4418.64990234375,1134.75,1538.800048828125,4448.89990234375,2116.85009765625,2307.449951171875,3433.64990234375,1036.0999755859375,201.125
2023-01-31,4378.89990234375,1122.199951171875,1533.75,4368.5498046875,2072.800048828125,2343.77490234375,3358.699951171875,1015.0,199.4250030517578
2023-02-01,4352.75,1132.0999755859375,1551.0999755859375,4388.10009765625,2072.14990234375,2342.175048828125,3408.35009765625,1023.75,201.1999969482422
2023-02-02,4433.89990234375,1149.5999755859375,1583.75,4587.75,2095.800048828125,2412.199951171875,3460.39990234375,1016.6500244140625,204.72500610351562
2023-02-03,4308.60009765625,1146.1500244140625,1599.4000244140625,4502.2001953125,2087.300048828125,2425.5,3482.300048828125,1011.2999877929688,203.9499969482422
2023-02-06,4317.7998046875,1145.699951171875,1569.8499755859375,4596.0498046875,2094.60009765625,2419.5,3459.949951171875,1005.3499755859375,202.3249969482422
2023-02-07,4302.60009765625,1128.25,1562.4000244140625,4594.25,2091.14990234375,2410.300048828125,3472.550048828125,1002.4500122070312,200.25
2023-02-08,4329.4501953125,1145.0,1590.5,4714.7001953125,2126.800048828125,2416.89990234375,3520.10009765625,1011.0499877929688,203.375
2023-02-09,4340.5,1146.3499755859375,1617.0,4695.64990234375,2140.14990234375,2412.425048828125,3540.85009765625,1016.0,204.14999389648438
2023-02-10,4334.2998046875,1115.6500244140625,1608.550048828125,4691.60009765625,2153.35009765625,2445.35009765625,3537.550048828125,1017.3499755859375,202.89999389648438
2023-02-13,4032.25,1113.0,1567.449951171875,4621.0,2128.60009765625,2360.89990234375,3482.39990234375,1002.5,200.3000030517578
2023-02-14,4079.89990234375,1125.449951171875,1593.25,4636.64990234375,2152.14990234375,2375.77490234375,3500.10009765625,1012.0499877929688,202.5500030517578
2023-02-15,4115.0,1132.9000244140625,1597.050048828125,4742.85009765625,2158.699951171875,2415.47509765625,3520.64990234375,1071.4000244140625,203.6999969482422
2023-02-16,4229.2998046875,1128.1500244140625,1601.800048828125,4948.0,2262.550048828125,2469.875,3558.050048828125,1130.25,204.9499969482422
2023-02-17,4204.10009765625,1109.550048828125,1583.800048828125,4858.2998046875,2236.550048828125,2455.175048828125,3501.14990234375,1129.199951171875,203.14999389648438
2023-02-20,4335.4501953125,1115.699951171875,1592.449951171875,4886.85009765625,2243.10009765625,2531.02490234375,3487.300048828125,1144.199951171875,203.52499389648438
2023-02-21,4339.9501953125,1105.199951171875,1579.5,4878.89990234375,2210.300048828125,2484.0,3451.0,1134.449951171875,201.375
2023-02-22,4342.5498046875,1092.5999755859375,1561.800048828125,4805.2998046875,2200.0,2519.75,3401.550048828125,1125.699951171875,197.5749969482422
2023-02-23,4420.89990234375,1094.3499755859375,1550.699951171875,4853.60009765625,2183.050048828125,2485.5,3413.800048828125,1128.800048828125,196.97500610351562
2023-02-24,4377.5,1094.8499755859375,1550.6500244140625,4853.5498046875,2197.949951171875,2447.5,3400.449951171875,1119.0,196.64999389648438
2023-02-27,4273.9501953125,1083.949951171875,1509.300048828125,4775.0,2039.8499755859375,2410.75,3331.85009765625,1113.949951171875,195.1750030517578
2023-02-28,4298.64990234375,1077.5999755859375,1487.550048828125,4722.0498046875,2035.4000244140625,2396.550048828125,3312.85009765625,1100.25,193.52499389648438
2023-03-01,4300.35009765625,1101.0999755859375,1496.050048828125,4743.7998046875,2060.39990234375,2454.050048828125,3385.699951171875,1126.9000244140625,195.47500610351562
2023-03-02,4249.7001953125,1105.949951171875,1472.1500244140625,4705.5498046875,2047.199951171875,2430.175048828125,3321.449951171875,1109.800048828125,194.02499389648438
2023-03-03,4258.39990234375,1119.0,1479.300048828125,4710.35009765625,2079.199951171875,2433.074951171875,3342.14990234375,1085.1500244140625,195.22500610351562
2023-03-06,4328.35009765625,1126.699951171875,1507.449951171875,4821.2001953125,2138.449951171875,2439.0,3371.85009765625,1090.050048828125,196.875
2023-03-08,4279.60009765625,1120.6500244140625,1492.699951171875,4781.4501953125,2144.89990234375,2445.824951171875,3390.39990234375,1078.300048828125,196.3000030517578
2023-03-09,4255.35009765625,1116.6500244140625,1480.4000244140625,4738.0,2104.89990234375,2408.800048828125,3336.85009765625,1060.0,195.0500030517578
2023-03-10,4136.35009765625,1116.300048828125,1471.550048828125,4640.10009765625,2038.949951171875,2374.699951171875,3331.0,1061.25,194.5500030517578
2023-03-13,4084.64990234375,1098.5999755859375,1435.0999755859375,4616.0,1961.75,2311.02490234375,3281.949951171875,1133.800048828125,192.72500610351562
2023-03-14,3921.64990234375,1084.050048828125,1420.0,4566.9501953125,1896.699951171875,2266.550048828125,3214.949951171875,1115.300048828125,189.72500610351562
2023-03-15,3950.0,1079.6500244140625,1419.6500244140625,4592.2998046875,1899.3499755859375,2262.39990234375,3198.89990234375,1114.4000244140625,187.875
2023-03-16,3852.050048828125,1072.4000244140625,1404.0999755859375,4553.0498046875,1905.050048828125,2240.35009765625,3185.0,1117.75,186.4250030517578
2023-03-17,3901.0,1108.449951171875,1420.699951171875,4673.9501953125,1886.4000244140625,2325.97509765625,3179.300048828125,1127.1500244140625,188.25
2023-03-20,3774.64990234375,1090.8499755859375,1403.6500244140625,4678.25,1823.3499755859375,2278.97509765625,3143.300048828125,1109.0,183.5749969482422
2023-03-21,3712.60009765625,1083.9000244140625,1390.699951171875,4674.10009765625,1792.300048828125,2238.27490234375,3106.10009765625,1095.6500244140625,183.1999969482422
2023-03-22,3738.64990234375,1081.449951171875,1389.25,4649.75,1799.3499755859375,2246.27490234375,3130.800048828125,1099.5999755859375,183.1999969482422
2023-03-23,3748.60009765625,1065.9000244140625,1374.550048828125,4601.89990234375,1782.8499755859375,2213.35009765625,3124.64990234375,1099.449951171875,180.75
2023-03-24,3700.5,1051.75,1380.6500244140625,4601.4501953125,1737.4000244140625,2162.39990234375,3120.5,1101.949951171875,180.875
2023-03-27,3635.75,1051.5,1388.949951171875,4557.7001953125,1724.75,2183.550048828125,3122.300048828125,1103.0,180.625
2023-03-28,3598.050048828125,1041.0999755859375,1377.5999755859375,4554.89990234375,1669.0999755859375,2212.52490234375,3115.89990234375,1070.300048828125,178.10000610351562
2023-03-29,3660.35009765625,1067.5,1383.550048828125,4620.5498046875,1718.199951171875,2270.89990234375,3138.89990234375,1081.0999755859375,179.52499389648438
2023-03-31,3814.10009765625,1085.25,1427.949951171875,4759.64990234375,1795.75,2304.75,3205.89990234375,1101.8499755859375,182.625
2023-04-03,3851.35009765625,1098.1500244140625,1410.8499755859375,4739.85009765625,1797.6500244140625,2266.77490234375,3200.0,1103.199951171875,183.97500610351562
2023-04-05,4079.199951171875,1111.199951171875,1423.550048828125,4833.4501953125,1815.6500244140625,2275.27490234375,3239.800048828125,1103.5,184.875
2023-04-06,4000.10009765625,1091.8499755859375,1421.9000244140625,4773.25,1794.0999755859375,2273.64990234375,3220.699951171875,1092.75,183.3249969482422
2023-04-10,4061.300048828125,1103.0999755859375,1427.5999755859375,4797.39990234375,1811.699951171875,2284.875,3263.39990234375,1107.25,186.64999389648438
2023-04-11,4004.85009765625,1087.0,1406.1500244140625,4772.39990234375,1799.050048828125,2256.25,3213.800048828125,1098.25,185.125
2023-04-12,4065.199951171875,1094.5,1428.300048828125,4827.7001953125,1820.5999755859375,2271.800048828125,3241.64990234375,1109.9000244140625,186.0749969482422
2023-04-13,4028.699951171875,1071.8499755859375,1389.199951171875,4646.39990234375,1771.050048828125,2195.875,3188.85009765625,1086.8499755859375,184.14999389648438
2023-04-17,3891.89990234375,1042.199951171875,1258.300048828125,4332.60009765625,1736.550048828125,2102.27490234375,3139.5,1029.949951171875,180.6750030517578
2023-04-18,4028.199951171875,1063.8499755859375,1259.3499755859375,4318.60009765625,1783.800048828125,2177.800048828125,3130.75,1025.199951171875,183.9499969482422
2023-04-19,3901.949951171875,1038.699951171875,1232.199951171875,4194.5498046875,1784.050048828125,2158.699951171875,3089.60009765625,1013.9000244140625,180.39999389648438
2023-04-20,3813.449951171875,1037.5,1223.4000244140625,4152.85009765625,1758.0,2145.02490234375,3104.800048828125,1021.7999877929688,181.4250030517578
2023-04-21,3830.75,1048.949951171875,1227.3499755859375,4170.85009765625,1759.949951171875,2150.675048828125,3160.85009765625,998.75,184.02499389648438
2023-04-24,3891.60009765625,1054.050048828125,1226.300048828125,4183.4501953125,1760.300048828125,2221.14990234375,3174.800048828125,1006.0999755859375,188.97500610351562
2023-04-25,3929.949951171875,1053.449951171875,1224.9000244140625,4186.39990234375,1759.800048828125,2236.10009765625,3176.0,997.0,187.8249969482422
2023-04-26,3943.699951171875,1065.550048828125,1227.550048828125,4160.14990234375,1760.0,2236.10009765625,3198.14990234375,996.2999877929688,187.27499389648438
2023-04-27,4051.300048828125,1071.25,1246.25,4320.14990234375,1784.050048828125,2291.60009765625,3187.949951171875,1003.1500244140625,187.1999969482422
2023-04-28,4184.5,1064.0999755859375,1252.75,4419.4501953125,1814.449951171875,2368.625,3219.25,1023.7000122070312,192.5
2023-05-02,4130.64990234375,1067.550048828125,1277.449951171875,4548.25,1861.050048828125,2375.449951171875,3219.39990234375,1053.449951171875,194.1750030517578
2023-05-03,4099.25,1058.949951171875,1269.1500244140625,4498.0,1852.4000244140625,2338.97509765625,3179.89990234375,1039.5999755859375,192.5500030517578
2023-05-04,4104.9501953125,1066.800048828125,1273.550048828125,4501.0498046875,1844.9000244140625,2334.625,3220.699951171875,1045.449951171875,191.85000610351562
2023-05-05,4117.60009765625,1055.550048828125,1259.0999755859375,4487.85009765625,1820.0,2319.875,3230.699951171875,1036.4000244140625,189.6999969482422
2023-05-08,4116.25,1075.75,1265.5999755859375,4517.7998046875,1850.800048828125,2337.125,3250.60009765625,1043.3499755859375,190.1750030517578
2023-05-09,4125.0498046875,1079.0,1270.699951171875,4622.64990234375,1860.199951171875,2347.550048828125,3283.25,1047.800048828125,191.14999389648438
2023-05-10,4125.39990234375,1078.300048828125,1263.25,4594.7001953125,1865.800048828125,2335.89990234375,3286.800048828125,1046.1500244140625,191.875
2023-05-11,4124.7998046875,1088.0999755859375,1256.0999755859375,4658.2001953125,1872.199951171875,2333.60009765625,3282.14990234375,1044.050048828125,192.3249969482422
2023-05-12,4085.64990234375,1095.5,1245.199951171875,4687.2001953125,1852.3499755859375,2325.949951171875,3274.300048828125,1046.3499755859375,191.625
2023-05-15,4131.2998046875,1099.75,1258.3499755859375,4707.14990234375,1865.050048828125,2345.675048828125,3255.050048828125,1064.449951171875,192.875
2023-05-16,4204.0,1090.699951171875,1264.300048828125,4736.0498046875,1880.1500244140625,2359.0,3258.14990234375,1057.199951171875,193.47500610351562
2023-05-17,4214.0,1074.550048828125,1246.9000244140625,4739.89990234375,1860.6500244140625,2402.175048828125,3208.699951171875,1054.1500244140625,191.14999389648438
2023-05-18,4206.14990234375,1079.9000244140625,1246.0,4712.7998046875,1862.199951171875,2374.125,3199.85009765625,1048.699951171875,191.3000030517578
2023-05-19,4278.14990234375,1095.3499755859375,1268.9000244140625,4803.0,1906.5,2444.10009765625,3222.85009765625,1072.1500244140625,193.10000610351562
2023-05-22,4370.9501953125,1119.8499755859375,1292.800048828125,4987.4501953125,1968.800048828125,2520.550048828125,3298.699951171875,1104.449951171875,197.875
2023-05-23,4304.5,1107.3499755859375,1300.050048828125,4857.85009765625,1944.25,2475.02490234375,3297.050048828125,1090.5,198.8249969482422
2023-05-24,4255.39990234375,1111.949951171875,1298.6500244140625,4826.35009765625,1947.800048828125,2483.35009765625,3303.35009765625,1098.75,199.85000610351562
2023-05-25,4297.25,1116.0,1304.3499755859375,4910.5498046875,1933.9000244140625,2513.25,3293.5,1098.0999755859375,197.0500030517578
2023-05-26,4459.9501953125,1139.199951171875,1317.449951171875,5001.10009765625,1974.699951171875,2544.47509765625,3328.89990234375,1114.75,200.85000610351562
2023-05-29,4420.14990234375,1126.199951171875,1314.4000244140625,4988.89990234375,1967.8499755859375,2519.625,3320.35009765625,1114.050048828125,199.89999389648438
2023-05-30,4400.14990234375,1135.8499755859375,1323.8499755859375,4991.25,1974.9000244140625,2536.175048828125,3316.199951171875,1098.4000244140625,201.25
2023-05-31,4555.10009765625,1145.0999755859375,1318.300048828125,4998.39990234375,1946.8499755859375,2569.199951171875,3289.5,1115.550048828125,201.8249969482422
2023-06-01,4562.14990234375,1141.9000244140625,1319.5,4969.2998046875,1977.3499755859375,2586.75,3324.0,1120.800048828125,203.5749969482422
2023-06-02,4590.7998046875,1137.050048828125,1299.0,4994.14990234375,2017.6500244140625,2613.25,3305.60009765625,1123.0999755859375,202.47500610351562
2023-06-05,4592.4501953125,1138.300048828125,1304.5,4943.2001953125,1987.3499755859375,2604.72509765625,3288.89990234375,1109.3499755859375,202.10000610351562
2023-06-06,4415.5,1128.5999755859375,1279.0,4884.85009765625,1914.4000244140625,2490.52490234375,3232.300048828125,1086.25,199.97500610351562
2023-06-07,4452.0498046875,1129.050048828125,1288.949951171875,4902.25,1908.75,2509.27490234375,3274.89990234375,1095.699951171875,201.39999389648438
2023-06-08,4385.5498046875,1126.75,1282.800048828125,4805.2001953125,1863.8499755859375,2463.074951171875,3236.449951171875,1071.300048828125,199.77499389648438
2023-06-09,4408.0,1109.75,1265.949951171875,4823.0498046875,1853.25,2443.375,3209.300048828125,1063.050048828125,198.64999389648438
2023-06-12,4506.2998046875,1139.6500244140625,1291.949951171875,4899.35009765625,1889.949951171875,2491.85009765625,3246.89990234375,1074.75,197.8000030517578
2023-06-13,4567.89990234375,1131.300048828125,1304.8499755859375,4944.9501953125,1898.25,2520.10009765625,3243.699951171875,1079.4000244140625,197.77499389648438
2023-06-14,4619.60009765625,1135.8499755859375,1300.4000244140625,4906.7001953125,1877.25,2482.125,3251.050048828125,1077.5999755859375,198.22500610351562
2023-06-15,4582.9501953125,1143.5999755859375,1286.800048828125,4971.14990234375,1875.0999755859375,2492.125,3216.300048828125,1081.5,194.47500610351562
2023-06-16,4594.25,1148.199951171875,1291.6500244140625,5010.60009765625,1860.050048828125,2479.375,3174.89990234375,1077.199951171875,190.64999389648438
2023-06-19,4562.89990234375,1137.550048828125,1294.0,5049.9501953125,1873.050048828125,2471.550048828125,3210.39990234375,1093.5999755859375,190.0749969482422
2023-06-20,4559.25,1168.6500244140625,1303.4000244140625,5022.14990234375,1884.5,2484.52490234375,3227.699951171875,1107.3499755859375,191.25
2023-06-21,4604.85009765625,1170.449951171875,1299.3499755859375,5000.5,1876.75,2468.699951171875,3258.199951171875,1119.9000244140625,192.75
2023-06-22,4534.7001953125,1163.4000244140625,1281.550048828125,5026.0498046875,1855.050048828125,2434.949951171875,3238.5,1119.050048828125,191.14999389648438
2023-06-23,4499.4501953125,1165.1500244140625,1265.0,4956.64990234375,1831.050048828125,2402.425048828125,3216.35009765625,1115.5,189.97500610351562
2023-06-26,4606.7001953125,1167.5,1270.3499755859375,5007.2998046875,1814.0,2453.074951171875,3189.64990234375,1111.9000244140625,190.4499969482422
2023-06-27,4695.4501953125,1170.0,1279.1500244140625,5163.0498046875,1839.25,2445.949951171875,3197.35009765625,1119.699951171875,191.3000030517578
2023-06-28,4668.89990234375,1170.25,1293.3499755859375,5088.89990234375,1848.800048828125,2437.949951171875,3215.449951171875,1108.0999755859375,190.85000610351562
